image_uri,template_uri,label,request_id,job_id,area_id,area_index,local_id,kind,worker_verdict,fill_ratio,delta_fill_ratio,baseline_fill_ratio
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a08769cbfbba_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a08769cbfbba_1__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c1178-23de-7745-abac-a08769cbfbba,9,1,problem,not-filled,0.15198863636363635,0.03693181818181818,0.11505681818181818
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a08769cbfbba_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a08769cbfbba_2__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c1178-23de-7745-abac-a08769cbfbba,9,2,problem,not-filled,0.2599431818181818,0.08096590909090909,0.17897727272727273
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a08769cbfbba_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a08769cbfbba_3__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c1178-23de-7745-abac-a08769cbfbba,9,3,problem,not-filled,0.27698863636363635,0.04545454545454544,0.2315340909090909
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a08769cbfbba_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a08769cbfbba_4__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c1178-23de-7745-abac-a08769cbfbba,9,4,problem,not-filled,0.26136363636363635,0.05965909090909091,0.20170454545454544
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a08769cbfbba_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a08769cbfbba_5__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c1178-23de-7745-abac-a08769cbfbba,9,5,problem,not-filled,0.2713068181818182,0.058238636363636354,0.21306818181818182
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a4128a6b3544_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a4128a6b3544_1__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c1178-23de-7745-abac-a4128a6b3544,10,1,problem,not-filled,0.16951788491446346,0.038880248833592534,0.13063763608087092
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a4128a6b3544_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a4128a6b3544_2__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c1178-23de-7745-abac-a4128a6b3544,10,2,problem,not-filled,0.26127527216174184,0.046656298600311064,0.21461897356143078
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a4128a6b3544_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a4128a6b3544_3__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c1178-23de-7745-abac-a4128a6b3544,10,3,problem,not-filled,0.2939346811819596,0.026438569206842955,0.26749611197511663
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a4128a6b3544_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a4128a6b3544_4__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c1178-23de-7745-abac-a4128a6b3544,10,4,problem,not-filled,0.32192846034214617,0.07620528771384136,0.24572317262830481
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a4128a6b3544_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c1178-23de-7745-abac-a4128a6b3544_5__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c1178-23de-7745-abac-a4128a6b3544,10,5,problem,not-filled,0.2954898911353033,0.03421461897356143,0.26127527216174184
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-3cc8009634b4_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-3cc8009634b4_1__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-3cc8009634b4,11,1,problem,not-filled,0.15767045454545456,0.03977272727272728,0.11789772727272728
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-3cc8009634b4_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-3cc8009634b4_2__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-3cc8009634b4,11,2,problem,not-filled,0.26420454545454547,0.053977272727272735,0.21022727272727273
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-3cc8009634b4_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-3cc8009634b4_3__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-3cc8009634b4,11,3,problem,not-filled,0.2840909090909091,0.06534090909090912,0.21875
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-3cc8009634b4_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-3cc8009634b4_4__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-3cc8009634b4,11,4,problem,not-filled,0.2897727272727273,0.08664772727272729,0.203125
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-3cc8009634b4_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-3cc8009634b4_5__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-3cc8009634b4,11,5,problem,not-filled,0.28267045454545453,0.03551136363636362,0.2471590909090909
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4188af7df5d2_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4188af7df5d2_1__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-4188af7df5d2,12,1,problem,not-filled,0.15482954545454544,0.03551136363636362,0.11931818181818182
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4188af7df5d2_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4188af7df5d2_2__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-4188af7df5d2,12,2,problem,not-filled,0.26420454545454547,0.07386363636363638,0.1903409090909091
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4188af7df5d2_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4188af7df5d2_3__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-4188af7df5d2,12,3,problem,not-filled,0.2727272727272727,0.031249999999999972,0.24147727272727273
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4188af7df5d2_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4188af7df5d2_4__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-4188af7df5d2,12,4,problem,not-filled,0.26136363636363635,0.04971590909090909,0.21164772727272727
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4188af7df5d2_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4188af7df5d2_5__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-4188af7df5d2,12,5,problem,not-filled,0.265625,0.015625,0.25
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-47ce9a164d17_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-47ce9a164d17_1__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-47ce9a164d17,13,1,problem,not-filled,0.1534090909090909,0.03409090909090909,0.11931818181818182
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-47ce9a164d17_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-47ce9a164d17_2__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-47ce9a164d17,13,2,problem,not-filled,0.2627840909090909,0.022727272727272707,0.24005681818181818
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-47ce9a164d17_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-47ce9a164d17_3__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-47ce9a164d17,13,3,problem,not-filled,0.26420454545454547,0.036931818181818205,0.22727272727272727
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-47ce9a164d17_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-47ce9a164d17_4__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-47ce9a164d17,13,4,problem,not-filled,0.2940340909090909,0.05255681818181815,0.24147727272727273
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-47ce9a164d17_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-47ce9a164d17_5__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-47ce9a164d17,13,5,problem,not-filled,0.2741477272727273,0.053977272727272735,0.22017045454545456
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-48022a8b367b_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-48022a8b367b_1__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-48022a8b367b,14,1,problem,not-filled,0.15767045454545456,0.04119318181818184,0.11647727272727272
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-48022a8b367b_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-48022a8b367b_2__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-48022a8b367b,14,2,problem,not-filled,0.2599431818181818,0.03267045454545456,0.22727272727272727
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-48022a8b367b_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-48022a8b367b_3__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-48022a8b367b,14,3,problem,not-filled,0.2713068181818182,0.04403409090909091,0.22727272727272727
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-48022a8b367b_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-48022a8b367b_4__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-48022a8b367b,14,4,problem,not-filled,0.2940340909090909,0.04687499999999997,0.2471590909090909
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-48022a8b367b_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-48022a8b367b_5__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-48022a8b367b,14,5,problem,not-filled,0.2897727272727273,0.035511363636363646,0.25426136363636365
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4ea052b2487d_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4ea052b2487d_1__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-4ea052b2487d,15,1,problem,not-filled,0.17262830482115085,0.05132192846034214,0.12130637636080871
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4ea052b2487d_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4ea052b2487d_2__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-4ea052b2487d,15,2,problem,not-filled,0.28149300155520995,0.03421461897356143,0.24727838258164853
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4ea052b2487d_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4ea052b2487d_3__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-4ea052b2487d,15,3,problem,not-filled,0.2939346811819596,0.05132192846034217,0.24261275272161742
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4ea052b2487d_4__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4ea052b2487d_4__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-4ea052b2487d,15,4,problem,not-filled,0.29082426127527217,0.06687402799377917,0.223950233281493
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4ea052b2487d_5__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117a-e1dc-74f2-8d33-4ea052b2487d_5__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117a-e1dc-74f2-8d33-4ea052b2487d,15,5,problem,not-filled,0.3250388802488336,0.055987558320373276,0.2690513219284603
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117d-d561-72fb-a611-2f03d4aab7f5_1__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117d-d561-72fb-a611-2f03d4aab7f5_1__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117d-d561-72fb-a611-2f03d4aab7f5,16,1,problem,not-filled,0.15198863636363635,0.03551136363636363,0.11647727272727272
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117d-d561-72fb-a611-2f03d4aab7f5_2__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117d-d561-72fb-a611-2f03d4aab7f5_2__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117d-d561-72fb-a611-2f03d4aab7f5,16,2,problem,not-filled,0.265625,0.03409090909090909,0.2315340909090909
s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117d-d561-72fb-a611-2f03d4aab7f5_3__scan.png,s3://dev-hi4labs-label-studio/qmr-worker/debug/019e074a-90dc-74bb-96ae-10c1200ee727/019e1fbb-873b-7264-806c-db092b559a98/bubbles/problem/019c117d-d561-72fb-a611-2f03d4aab7f5_3__template.png,not-filled,019e074a-90dc-74bb-96ae-10c1200ee727,019e1fbb-873b-7264-806c-db092b559a98,019c117d-d561-72fb-a611-2f03d4aab7f5,16,3,problem,not-filled,0.28267045454545453,0.056818181818181795,0.22585227272727273
